Candidate,Windows,ForecastUnits,SoldUnits,AbsErrorUnits,ZeroForecastSoldUnits,OvergeneratedZeroDemandUnits,MissedHighVolumeUnitsSoldGE10,AvgForecastedSKUs,AvgSoldUnitForecastCoveragePct,WAPE,BiasUnitsForecastMinusActual,BiasPctForecastMinusActual,ZeroForecastSoldUnitPct
hybrid_ml_cold_start_raw_min_5p0_units_recent_w0p1,26,45234.06768041605,97258.0,135925.552449584,92453.0,11758.588350160411,57160.0,14.307692307692308,0.05942219047525796,1.3975770882558145,-52023.93231958395,-0.5349064582819301,0.9505953237779926
hybrid_ml_cold_start_raw_min_5p0_units_recent_w0p1_cap_recent_x0p85,26,45234.06768041605,97258.0,135925.552449584,92453.0,11758.588350160411,57160.0,14.307692307692308,0.05942219047525796,1.3975770882558145,-52023.93231958395,-0.5349064582819301,0.9505953237779926
hybrid_ml_cold_start_raw_min_5p0_units_recent_w0p1_cap_recent_x1p0,26,45234.06768041605,97258.0,135925.552449584,92453.0,11758.588350160411,57160.0,14.307692307692308,0.05942219047525796,1.3975770882558145,-52023.93231958395,-0.5349064582819301,0.9505953237779926
hybrid_ml_cold_start_raw_min_5p0_units_recent_w0p1_cap_recent_x1p1,26,45234.06768041605,97258.0,135925.552449584,92453.0,11758.588350160411,57160.0,14.307692307692308,0.05942219047525796,1.3975770882558145,-52023.93231958395,-0.5349064582819301,0.9505953237779926
hybrid_ml_cold_start_raw_min_5p0_units_recent_w0p1_cap_recent_x1p25,26,45234.06768041605,97258.0,135925.552449584,92453.0,11758.588350160411,57160.0,14.307692307692308,0.05942219047525796,1.3975770882558145,-52023.93231958395,-0.5349064582819301,0.9505953237779926
ml_cold_start_raw_future_guardrail_min_5p0_units,26,45234.06768041605,97258.0,135925.552449584,92453.0,11758.588350160411,57160.0,14.307692307692308,0.05942219047525796,1.3975770882558145,-52023.93231958395,-0.5349064582819301,0.9505953237779926
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p05,26,45242.31555759025,97258.0,135933.8003267582,92453.0,11766.836227334614,57160.0,14.384615384615385,0.05942219047525796,1.3976618923559831,-52015.68444240975,-0.5348216541817614,0.9505953237779926
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p05_cap_recent_x0p85,26,45242.31555759025,97258.0,135933.8003267582,92453.0,11766.836227334614,57160.0,14.384615384615385,0.05942219047525796,1.3976618923559831,-52015.68444240975,-0.5348216541817614,0.9505953237779926
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p05_cap_recent_x1p0,26,45242.31555759025,97258.0,135933.8003267582,92453.0,11766.836227334614,57160.0,14.384615384615385,0.05942219047525796,1.3976618923559831,-52015.68444240975,-0.5348216541817614,0.9505953237779926
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p05_cap_recent_x1p1,26,45242.31555759025,97258.0,135933.8003267582,92453.0,11766.836227334614,57160.0,14.384615384615385,0.05942219047525796,1.3976618923559831,-52015.68444240975,-0.5348216541817614,0.9505953237779926
